STATION,NAME,DATE,PRCP,TAVG,TMAX,TMIN
MOM00060230,"MENARA, MO",2022-02-28,0,64,76,
MOM00060230,"MENARA, MO",2022-03-01,0,65,79,52
MOM00060230,"MENARA, MO",2022-03-02,0,60,75,
MOM00060230,"MENARA, MO",2022-03-03,0,59,74,
MOM00060230,"MENARA, MO",2022-03-04,0,56,65,
MOM00060230,"MENARA, MO",2022-03-05,0,55,68,45
MOM00060230,"MENARA, MO",2022-03-06,0.45,51,57,48
MOM00060230,"MENARA, MO",2022-03-07,0.01,54,65,44
MOM00060230,"MENARA, MO",2022-03-08,0,58,72,
MOM00060230,"MENARA, MO",2022-03-09,0,61,76,
MOM00060230,"MENARA, MO",2022-03-10,0,60,75,
MOM00060230,"MENARA, MO",2022-03-11,0,61,73,
MOM00060230,"MENARA, MO",2022-03-12,0,60,,
MOM00060230,"MENARA, MO",2022-03-13,0,62,74,
MOM00060230,"MENARA, MO",2022-03-14,0.42,52,60,
MOM00060230,"MENARA, MO",2022-03-15,0.01,52,63,
MOM00060230,"MENARA, MO",2022-03-16,0.02,53,,
MOM00060230,"MENARA, MO",2022-03-17,0,57,64,51
MOM00060230,"MENARA, MO",2022-03-18,0,60,,
MOM00060230,"MENARA, MO",2022-03-19,0,64,77,
MOM00060230,"MENARA, MO",2022-03-20,0,60,67,
MOM00060230,"MENARA, MO",2022-03-21,0,61,72,53
MOM00060230,"MENARA, MO",2022-03-22,0,61,72,52
MOM00060230,"MENARA, MO",2022-03-23,0.18,55,67,
MOM00060230,"MENARA, MO",2022-03-24,0.1,53,,
MOM00060230,"MENARA, MO",2022-03-25,0,57,65,49
MOM00060230,"MENARA, MO",2022-03-26,0,61,73,
MOM00060230,"MENARA, MO",2022-03-27,0,65,80,
MOM00060230,"MENARA, MO",2022-03-28,0,67,76,
MOM00060230,"MENARA, MO",2022-03-29,0,62,74,
MOM00060230,"MENARA, MO",2022-03-30,0.4,58,67,53
MOM00060230,"MENARA, MO",2022-03-31,0,60,72,50
MOM00060230,"MENARA, MO",2022-04-01,0,64,76,55
MOM00060230,"MENARA, MO",2022-04-02,0,66,81,52
MOM00060230,"MENARA, MO",2022-04-03,0,60,67,54
MOM00060230,"MENARA, MO",2022-04-04,0.54,56,63,
MOM00060230,"MENARA, MO",2022-04-05,0,54,63,
MOM00060230,"MENARA, MO",2022-04-06,0.02,58,69,
MOM00060230,"MENARA, MO",2022-04-07,0,62,75,
MOM00060230,"MENARA, MO",2022-04-08,0,66,81,
MOM00060230,"MENARA, MO",2022-04-09,0,71,88,55
MOM00060230,"MENARA, MO",2022-04-10,0,74,90,56
MOM00060230,"MENARA, MO",2022-04-11,0,62,71,
MOM00060230,"MENARA, MO",2022-04-12,0,63,73,55
MOM00060230,"MENARA, MO",2022-04-13,0,64,75,57
MOM00060230,"MENARA, MO",2022-04-14,0,66,80,
MOM00060230,"MENARA, MO",2022-04-15,0,71,,55
MOM00060230,"MENARA, MO",2022-04-16,0,76,92,56
MOM00060230,"MENARA, MO",2022-04-17,0,78,93,64
MOM00060230,"MENARA, MO",2022-04-18,0,75,91,62
MOM00060230,"MENARA, MO",2022-04-19,0,63,77,55
MOM00060230,"MENARA, MO",2022-04-20,0,60,70,52
MOM00060230,"MENARA, MO",2022-04-21,0,61,,
MOM00060230,"MENARA, MO",2022-04-22,0,60,74,47
MOM00060230,"MENARA, MO",2022-04-23,0,62,73,
MOM00060230,"MENARA, MO",2022-04-24,0,64,75,57
MOM00060230,"MENARA, MO",2022-04-25,0,66,79,53
MOM00060230,"MENARA, MO",2022-04-26,0,67,80,56
MOM00060230,"MENARA, MO",2022-04-27,0,66,81,54
MOM00060230,"MENARA, MO",2022-04-28,0,66,80,55
MOM00060230,"MENARA, MO",2022-04-29,0,69,85,55
MOM00060230,"MENARA, MO",2022-04-30,0,72,90,53
MOM00060230,"MENARA, MO",2022-05-01,0,75,90,60
MOM00060230,"MENARA, MO",2022-05-02,0,69,83,
MOM00060230,"MENARA, MO",2022-05-03,0,64,74,
MOM00060230,"MENARA, MO",2022-05-04,0,66,77,
MOM00060230,"MENARA, MO",2022-05-05,0,71,86,57
MOM00060230,"MENARA, MO",2022-05-06,0,77,94,60
MOM00060230,"MENARA, MO",2022-05-07,0,80,96,61
MOM00060230,"MENARA, MO",2022-05-08,0,83,100,63
MOM00060230,"MENARA, MO",2022-05-09,0,85,104,65
MOM00060230,"MENARA, MO",2022-05-10,0,84,100,67
MOM00060230,"MENARA, MO",2022-05-11,0,82,96,68
MOM00060230,"MENARA, MO",2022-05-12,0.02,80,94,
MOM00060230,"MENARA, MO",2022-05-13,0,79,95,66
MOM00060230,"MENARA, MO",2022-05-14,0,77,92,66
MOM00060230,"MENARA, MO",2022-05-15,0,73,,
MOM00060230,"MENARA, MO",2022-05-16,0,77,94,
MOM00060230,"MENARA, MO",2022-05-17,0,79,97,62
MOM00060230,"MENARA, MO",2022-05-18,0,80,99,
MOM00060230,"MENARA, MO",2022-05-19,0,86,108,66
MOM00060230,"MENARA, MO",2022-05-20,0,80,96,
MOM00060230,"MENARA, MO",2022-05-21,0,77,93,64
MOM00060230,"MENARA, MO",2022-05-22,0,77,92,64
MOM00060230,"MENARA, MO",2022-05-23,0,80,98,64
MOM00060230,"MENARA, MO",2022-05-24,0,71,87,61
MOM00060230,"MENARA, MO",2022-05-25,0,73,89,
MOM00060230,"MENARA, MO",2022-05-26,0,80,97,63
MOM00060230,"MENARA, MO",2022-05-27,0,83,99,70
MOM00060230,"MENARA, MO",2022-05-28,0.02,78,93,
MOM00060230,"MENARA, MO",2022-05-29,0,67,77,60
MOM00060230,"MENARA, MO",2022-05-30,0,72,87,57
MOM00060230,"MENARA, MO",2022-05-31,0,75,92,60
MOM00060230,"MENARA, MO",2022-06-01,0,75,92,
MOM00060230,"MENARA, MO",2022-06-02,0,73,85,66
MOM00060230,"MENARA, MO",2022-06-03,0,73,87,66
MOM00060230,"MENARA, MO",2022-06-04,0,74,,
MOM00060230,"MENARA, MO",2022-06-05,0,77,93,63
MOM00060230,"MENARA, MO",2022-06-06,0,80,96,
MOM00060230,"MENARA, MO",2022-06-07,0,81,98,66
MOM00060230,"MENARA, MO",2022-06-08,0,82,100,65
MOM00060230,"MENARA, MO",2022-06-09,0,84,103,
MOM00060230,"MENARA, MO",2022-06-10,0,83,102,
MOM00060230,"MENARA, MO",2022-06-11,0,83,99,70
MOM00060230,"MENARA, MO",2022-06-12,0,82,103,
MOM00060230,"MENARA, MO",2022-06-13,0.01,85,,
MOM00060230,"MENARA, MO",2022-06-14,,83,101,71
MOM00060230,"MENARA, MO",2022-06-15,0,79,87,
MOM00060230,"MENARA, MO",2022-06-16,0,78,90,66
MOM00060230,"MENARA, MO",2022-06-17,0,82,102,66
MOM00060230,"MENARA, MO",2022-06-18,0,83,101,68
MOM00060230,"MENARA, MO",2022-06-19,0,83,99,
MOM00060230,"MENARA, MO",2022-06-20,0,79,92,
MOM00060230,"MENARA, MO",2022-06-21,0,76,87,68
MOM00060230,"MENARA, MO",2022-06-22,0,73,88,61
MOM00060230,"MENARA, MO",2022-06-23,0,74,89,60
MOM00060230,"MENARA, MO",2022-06-24,0,75,89,
MOM00060230,"MENARA, MO",2022-06-25,0,75,90,63
MOM00060230,"MENARA, MO",2022-06-26,0,73,89,
MOM00060230,"MENARA, MO",2022-06-27,0,72,88,61
MOM00060230,"MENARA, MO",2022-06-28,0,75,,60
MOM00060230,"MENARA, MO",2022-06-29,0,76,90,61
MOM00060230,"MENARA, MO",2022-06-30,0,74,89,
MOM00060230,"MENARA, MO",2022-07-01,0,76,92,60
MOM00060230,"MENARA, MO",2022-07-02,0,75,92,
MOM00060230,"MENARA, MO",2022-07-03,0,78,94,
MOM00060230,"MENARA, MO",2022-07-04,0,81,97,66
MOM00060230,"MENARA, MO",2022-07-05,0,80,96,65
MOM00060230,"MENARA, MO",2022-07-06,0,85,,
MOM00060230,"MENARA, MO",2022-07-07,0,92,113,73
MOM00060230,"MENARA, MO",2022-07-08,0,98,115,79
MOM00060230,"MENARA, MO",2022-07-09,0,99,115,81
MOM00060230,"MENARA, MO",2022-07-10,0,99,,79
MOM00060230,"MENARA, MO",2022-07-11,0,95,113,78
MOM00060230,"MENARA, MO",2022-07-12,0,88,106,
MOM00060230,"MENARA, MO",2022-07-13,0,90,113,
MOM00060230,"MENARA, MO",2022-07-14,0,94,113,
MOM00060230,"MENARA, MO",2022-07-15,0,90,112,73
MOM00060230,"MENARA, MO",2022-07-16,0,88,,71
MOM00060230,"MENARA, MO",2022-07-17,0,87,106,72
MOM00060230,"MENARA, MO",2022-07-18,0,85,100,
MOM00060230,"MENARA, MO",2022-07-19,0,90,110,
MOM00060230,"MENARA, MO",2022-07-20,0,93,107,82
MOM00060230,"MENARA, MO",2022-07-21,0,95,111,82
MOM00060230,"MENARA, MO",2022-07-22,0,98,114,80
MOM00060230,"MENARA, MO",2022-07-23,0,97,110,
MOM00060230,"MENARA, MO",2022-07-24,0,99,113,86
MOM00060230,"MENARA, MO",2022-07-25,0,101,115,87
MOM00060230,"MENARA, MO",2022-07-26,0,96,111,
MOM00060230,"MENARA, MO",2022-07-27,0,90,104,
MOM00060230,"MENARA, MO",2022-07-28,0,82,98,
MOM00060230,"MENARA, MO",2022-07-29,0,83,,68
MOM00060230,"MENARA, MO",2022-07-30,0,93,115,
MOM00060230,"MENARA, MO",2022-07-31,0,98,118,79
MOM00060230,"MENARA, MO",2022-08-01,0,100,116,
MOM00060230,"MENARA, MO",2022-08-02,0,102,116,91
MOM00060230,"MENARA, MO",2022-08-03,,92,,
MOM00060230,"MENARA, MO",2022-08-04,0,88,108,70
MOM00060230,"MENARA, MO",2022-08-05,0,88,108,71
MOM00060230,"MENARA, MO",2022-08-06,0,89,107,71
MOM00060230,"MENARA, MO",2022-08-07,0,83,99,
MOM00060230,"MENARA, MO",2022-08-08,0,82,99,
MOM00060230,"MENARA, MO",2022-08-09,0,80,,66
MOM00060230,"MENARA, MO",2022-08-10,0,78,,
MOM00060230,"MENARA, MO",2022-08-11,0,83,101,67
MOM00060230,"MENARA, MO",2022-08-12,0,91,,
MOM00060230,"MENARA, MO",2022-08-13,0,89,105,
MOM00060230,"MENARA, MO",2022-08-14,0,84,95,73
MOM00060230,"MENARA, MO",2022-08-15,0,82,93,71
MOM00060230,"MENARA, MO",2022-08-16,0,78,,65
MOM00060230,"MENARA, MO",2022-08-17,0,78,94,65
MOM00060230,"MENARA, MO",2022-08-18,0,82,102,63
MOM00060230,"MENARA, MO",2022-08-19,0,90,,72
MOM00060230,"MENARA, MO",2022-08-20,0,95,111,80
MOM00060230,"MENARA, MO",2022-08-21,0,97,112,
MOM00060230,"MENARA, MO",2022-08-22,0,90,111,75
MOM00060230,"MENARA, MO",2022-08-23,0,85,101,70
MOM00060230,"MENARA, MO",2022-08-24,0,81,98,69
MOM00060230,"MENARA, MO",2022-08-25,0,83,100,69
MOM00060230,"MENARA, MO",2022-08-26,0,82,98,
MOM00060230,"MENARA, MO",2022-08-27,0,77,91,67
MOM00060230,"MENARA, MO",2022-08-28,0,78,94,
MOM00060230,"MENARA, MO",2022-08-29,0,82,,67
MOM00060230,"MENARA, MO",2022-08-30,0,85,,
MOM00060230,"MENARA, MO",2022-08-31,0,88,103,73
MOM00060230,"MENARA, MO",2022-09-01,0.05,87,,
MOM00060230,"MENARA, MO",2022-09-02,0.01,83,96,70
MOM00060230,"MENARA, MO",2022-09-03,0,80,94,68
MOM00060230,"MENARA, MO",2022-09-04,0,80,95,65
MOM00060230,"MENARA, MO",2022-09-05,0,80,,65
MOM00060230,"MENARA, MO",2022-09-06,0,78,91,
MOM00060230,"MENARA, MO",2022-09-07,0,79,95,64
MOM00060230,"MENARA, MO",2022-09-08,0,81,98,67
MOM00060230,"MENARA, MO",2022-09-09,0,82,99,66
MOM00060230,"MENARA, MO",2022-09-10,0,84,99,
MOM00060230,"MENARA, MO",2022-09-11,0,85,102,75
MOM00060230,"MENARA, MO",2022-09-12,0,78,88,67
MOM00060230,"MENARA, MO",2022-09-13,0,76,87,
MOM00060230,"MENARA, MO",2022-09-14,0,76,,
MOM00060230,"MENARA, MO",2022-09-15,0,76,89,
MOM00060230,"MENARA, MO",2022-09-16,0,75,86,
MOM00060230,"MENARA, MO",2022-09-17,0,75,89,66
MOM00060230,"MENARA, MO",2022-09-18,0,75,,64
MOM00060230,"MENARA, MO",2022-09-19,0,76,87,69
MOM00060230,"MENARA, MO",2022-09-20,0,76,88,68
MOM00060230,"MENARA, MO",2022-09-21,0,78,92,67
MOM00060230,"MENARA, MO",2022-09-22,0,78,90,
MOM00060230,"MENARA, MO",2022-09-23,0,78,92,
MOM00060230,"MENARA, MO",2022-09-24,0,76,88,
MOM00060230,"MENARA, MO",2022-09-25,0.16,67,70,
MOM00060230,"MENARA, MO",2022-09-26,0.06,67,72,62
MOM00060230,"MENARA, MO",2022-09-27,0,71,84,
MOM00060230,"MENARA, MO",2022-09-28,0,71,,
MOM00060230,"MENARA, MO",2022-09-29,0,70,81,
MOM00060230,"MENARA, MO",2022-09-30,0,69,78,
MOM00060230,"MENARA, MO",2022-10-01,0,72,88,58
MOM00060230,"MENARA, MO",2022-10-02,0,79,92,
MOM00060230,"MENARA, MO",2022-10-03,0,81,96,
MOM00060230,"MENARA, MO",2022-10-04,0,79,93,
MOM00060230,"MENARA, MO",2022-10-05,0,77,,
MOM00060230,"MENARA, MO",2022-10-06,0,78,93,
MOM00060230,"MENARA, MO",2022-10-07,0,82,97,67
MOM00060230,"MENARA, MO",2022-10-08,0,83,95,
MOM00060230,"MENARA, MO",2022-10-09,0,77,89,
MOM00060230,"MENARA, MO",2022-10-10,0,70,78,64
MOM00060230,"MENARA, MO",2022-10-11,0,69,79,63
MOM00060230,"MENARA, MO",2022-10-12,0.16,64,71,
MOM00060230,"MENARA, MO",2022-10-13,0.18,66,,
MOM00060230,"MENARA, MO",2022-10-14,0,75,90,
MOM00060230,"MENARA, MO",2022-10-15,0,79,92,64
MOM00060230,"MENARA, MO",2022-10-16,0,75,83,67
MOM00060230,"MENARA, MO",2022-10-17,0,78,95,
MOM00060230,"MENARA, MO",2022-10-18,0,81,95,69
MOM00060230,"MENARA, MO",2022-10-19,0,79,95,66
MOM00060230,"MENARA, MO",2022-10-20,0,78,93,64
MOM00060230,"MENARA, MO",2022-10-21,0,79,96,63
MOM00060230,"MENARA, MO",2022-10-22,0,79,96,
MOM00060230,"MENARA, MO",2022-10-23,0,76,94,64
MOM00060230,"MENARA, MO",2022-10-24,0,79,94,63
MOM00060230,"MENARA, MO",2022-10-25,0,81,97,66
MOM00060230,"MENARA, MO",2022-10-26,0,81,96,
MOM00060230,"MENARA, MO",2022-10-27,0,79,97,
MOM00060230,"MENARA, MO",2022-10-28,0,77,95,61
MOM00060230,"MENARA, MO",2022-10-29,0,80,96,63
MOM00060230,"MENARA, MO",2022-10-30,0,79,94,
MOM00060230,"MENARA, MO",2022-10-31,0,77,,
MOM00060230,"MENARA, MO",2022-11-01,0,76,90,
MOM00060230,"MENARA, MO",2022-11-02,0,75,86,68
MOM00060230,"MENARA, MO",2022-11-03,0,72,84,61
MOM00060230,"MENARA, MO",2022-11-04,0,71,85,61
MOM00060230,"MENARA, MO",2022-11-05,0,72,86,59
MOM00060230,"MENARA, MO",2022-11-06,0,71,84,58
MOM00060230,"MENARA, MO",2022-11-07,0,71,87,58
MOM00060230,"MENARA, MO",2022-11-08,0,71,,60
MOM00060230,"MENARA, MO",2022-11-09,0,69,83,55
MOM00060230,"MENARA, MO",2022-11-10,0,68,83,
MOM00060230,"MENARA, MO",2022-11-11,0,68,82,55
MOM00060230,"MENARA, MO",2022-11-12,0,71,88,
MOM00060230,"MENARA, MO",2022-11-13,0,71,87,
MOM00060230,"MENARA, MO",2022-11-14,0,70,88,56
MOM00060230,"MENARA, MO",2022-11-15,0,71,85,
MOM00060230,"MENARA, MO",2022-11-16,0,69,,
MOM00060230,"MENARA, MO",2022-11-17,0,66,80,
MOM00060230,"MENARA, MO",2022-11-18,0,65,76,
MOM00060230,"MENARA, MO",2022-11-19,0,62,71,
MOM00060230,"MENARA, MO",2022-11-20,0,60,74,48
MOM00060230,"MENARA, MO",2022-11-21,0,63,79,50
MOM00060230,"MENARA, MO",2022-11-22,0,64,78,52
MOM00060230,"MENARA, MO",2022-11-23,0,66,81,
MOM00060230,"MENARA, MO",2022-11-24,0,65,81,
MOM00060230,"MENARA, MO",2022-11-25,0,67,84,55
MOM00060230,"MENARA, MO",2022-11-26,0,68,86,
MOM00060230,"MENARA, MO",2022-11-27,0,68,85,
MOM00060230,"MENARA, MO",2022-11-28,0,65,81,54
MOM00060230,"MENARA, MO",2022-11-29,0,62,80,47
MOM00060230,"MENARA, MO",2022-11-30,0,60,74,
MOM00060230,"MENARA, MO",2022-12-01,0,56,67,46
MOM00060230,"MENARA, MO",2022-12-02,0.07,59,69,
MOM00060230,"MENARA, MO",2022-12-03,0,61,71,53
MOM00060230,"MENARA, MO",2022-12-04,0,60,73,
MOM00060230,"MENARA, MO",2022-12-05,0,59,,
MOM00060230,"MENARA, MO",2022-12-06,0,60,71,
MOM00060230,"MENARA, MO",2022-12-07,0,62,71,
MOM00060230,"MENARA, MO",2022-12-08,0.12,62,,
MOM00060230,"MENARA, MO",2022-12-09,0,62,,
MOM00060230,"MENARA, MO",2022-12-10,0.01,60,72,
MOM00060230,"MENARA, MO",2022-12-11,0,64,76,55
MOM00060230,"MENARA, MO",2022-12-12,0,65,76,
MOM00060230,"MENARA, MO",2022-12-13,0,67,83,
MOM00060230,"MENARA, MO",2022-12-14,0.02,66,81,57
MOM00060230,"MENARA, MO",2022-12-15,0.17,59,70,
MOM00060230,"MENARA, MO",2022-12-16,0.03,59,67,
MOM00060230,"MENARA, MO",2022-12-17,0.01,58,,
MOM00060230,"MENARA, MO",2022-12-18,0.01,60,,
MOM00060230,"MENARA, MO",2022-12-19,0,61,77,
MOM00060230,"MENARA, MO",2022-12-20,0,61,75,
MOM00060230,"MENARA, MO",2022-12-21,0,60,75,
MOM00060230,"MENARA, MO",2022-12-22,0,61,,48
MOM00060230,"MENARA, MO",2022-12-23,0,62,78,
MOM00060230,"MENARA, MO",2022-12-24,0,62,79,48
MOM00060230,"MENARA, MO",2022-12-25,0,61,75,
MOM00060230,"MENARA, MO",2022-12-26,0,60,74,
MOM00060230,"MENARA, MO",2022-12-27,0,60,74,
MOM00060230,"MENARA, MO",2022-12-28,0,59,74,45
MOM00060230,"MENARA, MO",2022-12-29,0,59,76,
MOM00060230,"MENARA, MO",2022-12-30,0,60,79,
MOM00060230,"MENARA, MO",2022-12-31,0,60,71,52
MOM00060230,"MENARA, MO",2023-01-01,0,61,75,49
MOM00060230,"MENARA, MO",2023-01-02,0,58,73,
MOM00060230,"MENARA, MO",2023-01-03,0,59,74,
MOM00060230,"MENARA, MO",2023-01-04,0,58,74,
MOM00060230,"MENARA, MO",2023-01-05,0,58,71,45
MOM00060230,"MENARA, MO",2023-01-06,0,58,74,
MOM00060230,"MENARA, MO",2023-01-07,0,56,,
MOM00060230,"MENARA, MO",2023-01-08,0,57,73,
MOM00060230,"MENARA, MO",2023-01-09,0,58,72,44
MOM00060230,"MENARA, MO",2023-01-10,0,59,76,
MOM00060230,"MENARA, MO",2023-01-11,0,58,67,
MOM00060230,"MENARA, MO",2023-01-12,0,57,70,
MOM00060230,"MENARA, MO",2023-01-13,0,58,74,44
MOM00060230,"MENARA, MO",2023-01-14,0,58,76,
MOM00060230,"MENARA, MO",2023-01-15,0,60,,
MOM00060230,"MENARA, MO",2023-01-16,0,56,69,44
MOM00060230,"MENARA, MO",2023-01-17,0,53,64,43
MOM00060230,"MENARA, MO",2023-01-18,0,55,66,47
MOM00060230,"MENARA, MO",2023-01-19,0,54,,
MOM00060230,"MENARA, MO",2023-01-20,0,52,,
MOM00060230,"MENARA, MO",2023-01-21,0,54,,
MOM00060230,"MENARA, MO",2023-01-22,0,55,,
MOM00060230,"MENARA, MO",2023-01-23,0,54,67,
MOM00060230,"MENARA, MO",2023-01-24,0,51,64,
MOM00060230,"MENARA, MO",2023-01-25,0,49,60,
MOM00060230,"MENARA, MO",2023-01-26,0,49,63,
MOM00060230,"MENARA, MO",2023-01-27,0.04,49,59,
MOM00060230,"MENARA, MO",2023-01-28,0.03,49,62,40
MOM00060230,"MENARA, MO",2023-01-29,0,49,61,37
MOM00060230,"MENARA, MO",2023-01-30,0,51,65,
MOM00060230,"MENARA, MO",2023-01-31,0,54,67,42
MOM00060230,"MENARA, MO",2023-02-01,0,51,59,42
MOM00060230,"MENARA, MO",2023-02-02,0,50,65,
MOM00060230,"MENARA, MO",2023-02-03,0,53,67,
MOM00060230,"MENARA, MO",2023-02-04,0,55,69,42
MOM00060230,"MENARA, MO",2023-02-05,0,55,70,41
MOM00060230,"MENARA, MO",2023-02-06,0,56,70,
MOM00060230,"MENARA, MO",2023-02-07,0,54,66,
MOM00060230,"MENARA, MO",2023-02-08,0,55,66,
MOM00060230,"MENARA, MO",2023-02-09,0,58,71,
MOM00060230,"MENARA, MO",2023-02-10,0,58,67,
MOM00060230,"MENARA, MO",2023-02-11,0,58,74,44
MOM00060230,"MENARA, MO",2023-02-12,0,62,76,
MOM00060230,"MENARA, MO",2023-02-13,0,62,74,50
MOM00060230,"MENARA, MO",2023-02-14,0,60,66,
MOM00060230,"MENARA, MO",2023-02-15,0.02,51,56,
MOM00060230,"MENARA, MO",2023-02-16,0.04,53,,46
MOM00060230,"MENARA, MO",2023-02-17,0,62,69,
MOM00060230,"MENARA, MO",2023-02-18,0,63,75,51
MOM00060230,"MENARA, MO",2023-02-19,0,62,76,51
MOM00060230,"MENARA, MO",2023-02-20,0,65,81,52
MOM00060230,"MENARA, MO",2023-02-21,0,66,,
MOM00060230,"MENARA, MO",2023-02-22,0,63,79,51
MOM00060230,"MENARA, MO",2023-02-23,0,60,73,
MOM00060230,"MENARA, MO",2023-02-24,0.54,52,,
MOM00060230,"MENARA, MO",2023-02-25,0,52,62,42
MOM00060230,"MENARA, MO",2023-02-26,0.65,53,,48
MOM00060230,"MENARA, MO",2023-02-27,0.05,56,,
MOM00060230,"MENARA, MO",2023-02-28,0,57,,
MOM00060230,"MENARA, MO",2023-03-01,0,59,67,54
MOM00060230,"MENARA, MO",2023-03-02,0,60,72,
MOM00060230,"MENARA, MO",2023-03-03,0.09,63,70,
MOM00060230,"MENARA, MO",2023-03-04,0,63,74,55
MOM00060230,"MENARA, MO",2023-03-05,0,64,79,
MOM00060230,"MENARA, MO",2023-03-06,0,64,78,
MOM00060230,"MENARA, MO",2023-03-07,0,67,,55
MOM00060230,"MENARA, MO",2023-03-08,0,67,81,
MOM00060230,"MENARA, MO",2023-03-09,0,68,81,56
MOM00060230,"MENARA, MO",2023-03-10,0,71,86,
MOM00060230,"MENARA, MO",2023-03-11,0,75,94,
MOM00060230,"MENARA, MO",2023-03-12,0,75,,
MOM00060230,"MENARA, MO",2023-03-13,0,73,,
MOM00060230,"MENARA, MO",2023-03-14,0,71,86,
MOM00060230,"MENARA, MO",2023-03-15,0,74,92,
MOM00060230,"MENARA, MO",2023-03-16,0,71,,57
MOM00060230,"MENARA, MO",2023-03-17,0,64,,
MOM00060230,"MENARA, MO",2023-03-18,0,63,72,57
MOM00060230,"MENARA, MO",2023-03-19,0,62,75,
MOM00060230,"MENARA, MO",2023-03-20,0,65,79,50
MOM00060230,"MENARA, MO",2023-03-21,0,68,83,
MOM00060230,"MENARA, MO",2023-03-22,0,71,86,
MOM00060230,"MENARA, MO",2023-03-23,0,73,89,
MOM00060230,"MENARA, MO",2023-03-24,0,72,,55
MOM00060230,"MENARA, MO",2023-03-25,0,74,92,58
MOM00060230,"MENARA, MO",2023-03-26,0,77,95,
MOM00060230,"MENARA, MO",2023-03-27,0,78,94,60
MOM00060230,"MENARA, MO",2023-03-28,0,79,95,
MOM00060230,"MENARA, MO",2023-03-29,0,81,98,64
MOM00060230,"MENARA, MO",2023-03-30,0,79,96,
MOM00060230,"MENARA, MO",2023-03-31,0,78,92,62
MOM00060230,"MENARA, MO",2023-04-01,0,74,90,
MOM00060230,"MENARA, MO",2023-04-02,0,72,87,
MOM00060230,"MENARA, MO",2023-04-03,0,71,85,56
MOM00060230,"MENARA, MO",2023-04-04,0.01,59,72,
MOM00060230,"MENARA, MO",2023-04-05,0.69,54,63,48
MOM00060230,"MENARA, MO",2023-04-06,0,64,78,55
MOM00060230,"MENARA, MO",2023-04-07,0,70,,
MOM00060230,"MENARA, MO",2023-04-08,0.01,72,85,
MOM00060230,"MENARA, MO",2023-04-09,0,71,,57
MOM00060230,"MENARA, MO",2023-04-10,0,74,88,
MOM00060230,"MENARA, MO",2023-04-11,0,76,,62
MOM00060230,"MENARA, MO",2023-04-12,0,75,90,61
MOM00060230,"MENARA, MO",2023-04-13,0,68,82,57
MOM00060230,"MENARA, MO",2023-04-14,0,70,,54
MOM00060230,"MENARA, MO",2023-04-15,0,74,92,
MOM00060230,"MENARA, MO",2023-04-16,0,78,95,61
MOM00060230,"MENARA, MO",2023-04-17,0,81,98,
MOM00060230,"MENARA, MO",2023-04-18,0,74,87,63
MOM00060230,"MENARA, MO",2023-04-19,0.1,68,79,
MOM00060230,"MENARA, MO",2023-04-20,0,67,78,57
MOM00060230,"MENARA, MO",2023-04-21,0,67,81,54
MOM00060230,"MENARA, MO",2023-04-22,0,68,84,
MOM00060230,"MENARA, MO",2023-04-23,0,74,90,
MOM00060230,"MENARA, MO",2023-04-24,0,79,,62
MOM00060230,"MENARA, MO",2023-04-25,0,85,101,66
MOM00060230,"MENARA, MO",2023-04-26,0,86,,69
MOM00060230,"MENARA, MO",2023-04-27,0,88,106,72
MOM00060230,"MENARA, MO",2023-04-28,0,81,96,
MOM00060230,"MENARA, MO",2023-04-29,0,78,93,
MOM00060230,"MENARA, MO",2023-04-30,0,78,92,
MOM00060230,"MENARA, MO",2023-05-01,0,78,93,60
MOM00060230,"MENARA, MO",2023-05-02,0,82,102,
MOM00060230,"MENARA, MO",2023-05-03,0,79,93,64
MOM00060230,"MENARA, MO",2023-05-04,0,75,92,63
MOM00060230,"MENARA, MO",2023-05-05,0,74,87,63
MOM00060230,"MENARA, MO",2023-05-06,0,71,86,
MOM00060230,"MENARA, MO",2023-05-07,0,73,90,60
MOM00060230,"MENARA, MO",2023-05-08,0,79,98,64
MOM00060230,"MENARA, MO",2023-05-09,0,83,,69
MOM00060230,"MENARA, MO",2023-05-10,0,83,101,
MOM00060230,"MENARA, MO",2023-05-11,0,78,94,63
MOM00060230,"MENARA, MO",2023-05-12,0,73,90,58
MOM00060230,"MENARA, MO",2023-05-13,0,71,87,
MOM00060230,"MENARA, MO",2023-05-14,0,72,86,58
MOM00060230,"MENARA, MO",2023-05-15,0,75,90,61
MOM00060230,"MENARA, MO",2023-05-16,0,70,84,59
MOM00060230,"MENARA, MO",2023-05-17,0.03,66,77,57
MOM00060230,"MENARA, MO",2023-05-18,0,63,74,
MOM00060230,"MENARA, MO",2023-05-19,0.01,68,,
MOM00060230,"MENARA, MO",2023-05-20,0,68,82,56
MOM00060230,"MENARA, MO",2023-05-21,0,62,70,58
MOM00060230,"MENARA, MO",2023-05-22,0,64,77,55
MOM00060230,"MENARA, MO",2023-05-23,0,67,79,58
MOM00060230,"MENARA, MO",2023-05-24,0,69,83,
MOM00060230,"MENARA, MO",2023-05-25,0,72,86,58
MOM00060230,"MENARA, MO",2023-05-26,0,71,81,
MOM00060230,"MENARA, MO",2023-05-27,0,67,,61
MOM00060230,"MENARA, MO",2023-05-28,0.11,70,81,60
MOM00060230,"MENARA, MO",2023-05-29,0,70,81,62
MOM00060230,"MENARA, MO",2023-05-30,0,72,84,61
